CODE,NAME
8918,(株)ランド
4564,オンコセラピー・サイエンス(株)
9432,ＮＴＴ(株)
6740,(株)ジャパンディスプレイ
9501,東京電力ホールディングス(株)
1360,日経平均ベア2倍上場投信
9984,ソフトバンクグループ(株)
9434,ソフトバンク(株)
8729,ソニーフィナンシャルグループ(株)
4597,ソレイジア・ファーマ(株)
8058,三菱商事(株)
8001,伊藤忠商事(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
5803,(株)フジクラ
5401,日本製鉄(株)
7201,日産自動車(株)
7203,トヨタ自動車(株)
4088,エア・ウォーター(株)
8136,(株)サンリオ
285A,キオクシアホールディングス(株)
6981,(株)村田製作所
6702,富士通(株)
7211,三菱自動車(株)
8053,住友商事(株)
8002,丸紅(株)
7013,(株)ＩＨＩ
6758,ソニーグループ(株)
5016,ＪＸ金属(株)
6762,ＴＤＫ(株)
4883,(株)モダリス
7267,ホンダ
6723,ルネサスエレクトロニクス(株)
1306,(NEXT FUNDS)TOPIX連動型上場投信
7011,三菱重工業(株)
3350,(株)メタプラネット
8303,(株)ＳＢＩ新生銀行
4689,ＬＩＮＥヤフー(株)
8031,三井物産(株)
6993,大黒屋ホールディングス(株)
6752,パナソニック　ホールディングス(株)
3436,(株)ＳＵＭＣＯ
6232,(株)ＡＣＳＬ
6971,京セラ(株)
6501,(株)日立製作所
8604,野村ホールディングス(株)
6701,ＮＥＣ
2134,北浜キャピタルパートナーズ(株)
3103,ユニチカ(株)
7974,任天堂(株)
2267,(株)ヤクルト本社
